movieId,title,genres,budget,runtime,release_year,is_sequel,avg_critic_score,director_id,production_cost,has_subtitles,genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Horror,genre_Sci-Fi,genre_Thriller
2282,Movie 2282 (2024),Horror|Thriller|Drama,23000000,156,2008,0,6.1,171,3070000,0,0,0,0,0,0,0,0,1,0,1,0,1
2283,Movie 2283 (2024),Documentary,128000000,85,2019,0,6.9,395,1440000,1,0,0,0,0,0,0,1,0,0,0,0,0
2284,Movie 2284 (2024),Children|Action|Drama,189000000,170,1999,0,2.5,96,1560000,1,1,0,0,1,0,0,0,1,0,0,0,0
2285,Movie 2285 (2024),Animation|Sci-Fi|Fantasy,13000000,172,2019,0,6.1,70,3660000,1,0,0,1,0,0,0,0,0,1,0,1,0
2286,Movie 2286 (2024),Drama|Animation|Fantasy,141000000,117,2014,0,4.8,384,1020000,0,0,0,1,0,0,0,0,1,1,0,0,0
2287,Movie 2287 (2024),Crime,56000000,87,2018,0,5.6,381,2270000,0,0,0,0,0,0,1,0,0,0,0,0,0
2288,Movie 2288 (2024),Action|Adventure,194000000,171,2013,0,4.5,96,2960000,1,1,1,0,0,0,0,0,0,0,0,0,0
2289,Movie 2289 (2024),Comedy,9000000,108,1999,0,7.2,479,4470000,0,0,0,0,0,1,0,0,0,0,0,0,0
2290,Movie 2290 (2024),Documentary|Action|Crime,106000000,104,2019,0,8.8,329,3270000,1,1,0,0,0,0,1,1,0,0,0,0,0
2291,Movie 2291 (2024),Comedy|Adventure|Crime,12000000,97,2008,0,7.7,485,2610000,0,0,1,0,0,1,1,0,0,0,0,0,0
2292,Movie 2292 (2024),Action|Drama|Sci-Fi,54000000,94,2012,0,3.9,449,3820000,1,1,0,0,0,0,0,0,1,0,0,1,0
2293,Movie 2293 (2024),Action,171000000,159,1997,0,9.8,270,3040000,0,1,0,0,0,0,0,0,0,0,0,0,0
2294,Movie 2294 (2024),Action|Horror,197000000,98,2022,1,9.6,114,710000,0,1,0,0,0,0,0,0,0,0,1,0,0
2295,Movie 2295 (2024),Drama,121000000,149,1996,0,2.1,290,4860000,1,0,0,0,0,0,0,0,1,0,0,0,0
2296,Movie 2296 (2024),Horror|Crime,163000000,112,2012,0,8.1,469,3290000,1,0,0,0,0,0,1,0,0,0,1,0,0
2297,Movie 2297 (2024),Fantasy,129000000,137,2005,0,8.5,448,1260000,1,0,0,0,0,0,0,0,0,1,0,0,0
2298,Movie 2298 (2024),Adventure,73000000,179,2006,0,9.4,295,4020000,1,0,1,0,0,0,0,0,0,0,0,0,0
2299,Movie 2299 (2024),Animation|Fantasy,89000000,158,2019,1,5.1,289,4580000,1,0,0,1,0,0,0,0,0,1,0,0,0
2300,Movie 2300 (2024),Adventure,155000000,160,2008,0,7.3,353,3250000,0,0,1,0,0,0,0,0,0,0,0,0,0
2301,Movie 2301 (2024),Adventure,160000000,171,2022,1,4.6,168,2140000,0,0,1,0,0,0,0,0,0,0,0,0,0
2302,Movie 2302 (2024),Animation|Fantasy|Sci-Fi,121000000,122,1996,1,9.3,26,3310000,0,0,0,1,0,0,0,0,0,1,0,1,0
2303,Movie 2303 (2024),Documentary|Thriller,155000000,108,2022,0,8.3,184,4420000,0,0,0,0,0,0,0,1,0,0,0,0,1
2304,Movie 2304 (2024),Comedy|Children|Crime,162000000,127,2013,0,6.4,258,4010000,0,0,0,0,1,1,1,0,0,0,0,0,0
2305,Movie 2305 (2024),Animation|Thriller|Fantasy,129000000,113,2002,0,7.0,334,3880000,0,0,0,1,0,0,0,0,0,1,0,0,1
2306,Movie 2306 (2024),Thriller|Fantasy,120000000,176,2008,1,5.9,156,3360000,0,0,0,0,0,0,0,0,0,1,0,0,1
2307,Movie 2307 (2024),Drama|Fantasy|Action,34000000,140,2000,1,2.7,281,4960000,1,1,0,0,0,0,0,0,1,1,0,0,0
2308,Movie 2308 (2024),Children,70000000,82,2013,0,6.8,311,2520000,0,0,0,0,1,0,0,0,0,0,0,0,0
2309,Movie 2309 (2024),Drama|Fantasy|Thriller,116000000,144,1996,0,7.9,292,2980000,1,0,0,0,0,0,0,0,1,1,0,0,1
2310,Movie 2310 (2024),Horror|Comedy|Thriller,100000000,115,1997,0,3.3,441,2790000,0,0,0,0,0,1,0,0,0,0,1,0,1
2311,Movie 2311 (2024),Horror,99000000,130,2011,0,5.1,482,4160000,0,0,0,0,0,0,0,0,0,0,1,0,0
2312,Movie 2312 (2024),Animation|Fantasy,176000000,98,1991,1,7.9,451,2620000,1,0,0,1,0,0,0,0,0,1,0,0,0
2313,Movie 2313 (2024),Comedy|Horror,56000000,107,2006,1,7.2,484,1050000,1,0,0,0,0,1,0,0,0,0,1,0,0
2314,Movie 2314 (2024),Drama|Comedy|Animation,11000000,171,2003,0,4.8,452,2740000,1,0,0,1,0,1,0,0,1,0,0,0,0
2315,Movie 2315 (2024),Children|Action|Horror,65000000,159,2001,0,3.7,133,2520000,1,1,0,0,1,0,0,0,0,0,1,0,0
2316,Movie 2316 (2024),Fantasy|Drama|Thriller,18000000,96,2012,0,8.8,144,1460000,1,0,0,0,0,0,0,0,1,1,0,0,1
2317,Movie 2317 (2024),Fantasy|Comedy|Children,156000000,119,1999,0,2.0,15,980000,0,0,0,0,1,1,0,0,0,1,0,0,0
2318,Movie 2318 (2024),Drama|Adventure|Crime,86000000,113,2015,0,3.2,356,730000,0,0,1,0,0,0,1,0,1,0,0,0,0
2319,Movie 2319 (2024),Fantasy,160000000,102,2016,0,5.8,457,4860000,1,0,0,0,0,0,0,0,0,1,0,0,0
2320,Movie 2320 (2024),Fantasy|Animation,164000000,176,1995,0,8.6,358,4440000,0,0,0,1,0,0,0,0,0,1,0,0,0
2321,Movie 2321 (2024),Thriller|Horror|Action,8000000,118,2013,0,4.9,298,2960000,1,1,0,0,0,0,0,0,0,0,1,0,1
2322,Movie 2322 (2024),Thriller|Sci-Fi,85000000,126,2023,0,2.7,21,1730000,0,0,0,0,0,0,0,0,0,0,0,1,1
2323,Movie 2323 (2024),Fantasy|Adventure|Crime,72000000,102,2010,0,7.4,406,1030000,1,0,1,0,0,0,1,0,0,1,0,0,0
2324,Movie 2324 (2024),Crime|Fantasy|Adventure,56000000,117,2011,0,3.2,52,3760000,1,0,1,0,0,0,1,0,0,1,0,0,0
2325,Movie 2325 (2024),Drama|Sci-Fi,31000000,144,1990,0,7.3,80,3030000,1,0,0,0,0,0,0,0,1,0,0,1,0
2326,Movie 2326 (2024),Adventure|Comedy|Drama,168000000,155,2017,0,7.2,314,2320000,1,0,1,0,0,1,0,0,1,0,0,0,0
2327,Movie 2327 (2024),Children|Sci-Fi,47000000,91,2023,0,5.0,220,1530000,1,0,0,0,1,0,0,0,0,0,0,1,0
2328,Movie 2328 (2024),Drama|Adventure,73000000,84,1995,1,5.5,494,4330000,1,0,1,0,0,0,0,0,1,0,0,0,0
2329,Movie 2329 (2024),Comedy|Action,132000000,121,2017,0,5.8,317,3200000,0,1,0,0,0,1,0,0,0,0,0,0,0
2330,Movie 2330 (2024),Action|Adventure|Fantasy,66000000,118,1990,1,3.1,406,1800000,1,1,1,0,0,0,0,0,0,1,0,0,0
2331,Movie 2331 (2024),Crime|Action,160000000,126,2009,0,5.3,497,3800000,0,1,0,0,0,0,1,0,0,0,0,0,0
2332,Movie 2332 (2024),Sci-Fi|Fantasy,166000000,175,2016,0,7.3,419,1150000,1,0,0,0,0,0,0,0,0,1,0,1,0
2333,Movie 2333 (2024),Fantasy,20000000,109,2017,0,8.5,297,4790000,0,0,0,0,0,0,0,0,0,1,0,0,0
2334,Movie 2334 (2024),Action|Horror|Comedy,17000000,142,1995,1,2.5,154,2650000,0,1,0,0,0,1,0,0,0,0,1,0,0
2335,Movie 2335 (2024),Documentary|Fantasy|Adventure,44000000,130,2023,0,6.9,458,2740000,1,0,1,0,0,0,0,1,0,1,0,0,0
2336,Movie 2336 (2024),Animation|Children,77000000,158,2008,0,2.4,231,1670000,0,0,0,1,1,0,0,0,0,0,0,0,0
2337,Movie 2337 (2024),Adventure,145000000,164,2006,0,6.7,355,720000,0,0,1,0,0,0,0,0,0,0,0,0,0
2338,Movie 2338 (2024),Adventure|Horror|Drama,18000000,170,2001,0,9.7,346,4950000,0,0,1,0,0,0,0,0,1,0,1,0,0
2339,Movie 2339 (2024),Action,56000000,168,2011,0,6.9,343,4950000,0,1,0,0,0,0,0,0,0,0,0,0,0
2340,Movie 2340 (2024),Fantasy|Children,4000000,163,2020,0,7.1,2,3140000,1,0,0,0,1,0,0,0,0,1,0,0,0
2341,Movie 2341 (2024),Fantasy,37000000,146,2020,1,9.6,292,3740000,1,0,0,0,0,0,0,0,0,1,0,0,0
2342,Movie 2342 (2024),Animation|Horror|Crime,75000000,158,2009,0,5.5,287,1080000,0,0,0,1,0,0,1,0,0,0,1,0,0
2343,Movie 2343 (2024),Documentary|Drama,109000000,143,2008,0,6.0,277,1740000,0,0,0,0,0,0,0,1,1,0,0,0,0
2344,Movie 2344 (2024),Documentary|Thriller|Fantasy,9000000,126,1995,0,8.0,40,3240000,1,0,0,0,0,0,0,1,0,1,0,0,1
2345,Movie 2345 (2024),Adventure,15000000,138,1996,0,8.8,70,1220000,1,0,1,0,0,0,0,0,0,0,0,0,0
2346,Movie 2346 (2024),Sci-Fi|Comedy|Animation,14000000,166,2019,0,7.9,90,530000,1,0,0,1,0,1,0,0,0,0,0,1,0
2347,Movie 2347 (2024),Action|Animation|Sci-Fi,169000000,176,2009,1,8.4,296,4300000,0,1,0,1,0,0,0,0,0,0,0,1,0
2348,Movie 2348 (2024),Drama|Crime|Animation,85000000,177,2012,0,3.8,40,2680000,1,0,0,1,0,0,1,0,1,0,0,0,0
2349,Movie 2349 (2024),Comedy|Crime|Horror,110000000,174,2008,0,2.5,21,2350000,0,0,0,0,0,1,1,0,0,0,1,0,0
2350,Movie 2350 (2024),Fantasy|Crime|Children,37000000,159,2011,1,5.7,139,4710000,1,0,0,0,1,0,1,0,0,1,0,0,0
2351,Movie 2351 (2024),Children|Crime|Horror,197000000,142,2020,0,2.7,99,4650000,0,0,0,0,1,0,1,0,0,0,1,0,0
2352,Movie 2352 (2024),Children,99000000,178,2008,0,5.3,107,1500000,0,0,0,0,1,0,0,0,0,0,0,0,0
2353,Movie 2353 (2024),Adventure,56000000,96,2023,0,6.7,387,1580000,1,0,1,0,0,0,0,0,0,0,0,0,0
2354,Movie 2354 (2024),Children|Horror|Documentary,56000000,155,1995,0,4.0,122,4420000,1,0,0,0,1,0,0,1,0,0,1,0,0
2355,Movie 2355 (2024),Adventure|Animation|Sci-Fi,146000000,135,1993,0,6.1,360,4660000,0,0,1,1,0,0,0,0,0,0,0,1,0
2356,Movie 2356 (2024),Action|Documentary|Crime,109000000,142,1993,0,5.7,462,4580000,0,1,0,0,0,0,1,1,0,0,0,0,0
2357,Movie 2357 (2024),Comedy|Thriller|Crime,82000000,132,2002,0,2.7,11,4970000,1,0,0,0,0,1,1,0,0,0,0,0,1
2358,Movie 2358 (2024),Thriller|Horror|Fantasy,6000000,90,2024,0,4.2,304,1490000,1,0,0,0,0,0,0,0,0,1,1,0,1
2359,Movie 2359 (2024),Horror|Crime|Thriller,48000000,139,1991,1,9.0,449,3440000,1,0,0,0,0,0,1,0,0,0,1,0,1
2360,Movie 2360 (2024),Fantasy,6000000,177,2015,0,2.5,364,4230000,0,0,0,0,0,0,0,0,0,1,0,0,0
2361,Movie 2361 (2024),Thriller|Adventure|Fantasy,132000000,124,2004,0,6.8,228,2440000,1,0,1,0,0,0,0,0,0,1,0,0,1
2362,Movie 2362 (2024),Comedy|Crime|Drama,46000000,144,2009,1,5.3,142,540000,0,0,0,0,0,1,1,0,1,0,0,0,0
2363,Movie 2363 (2024),Sci-Fi,114000000,80,2020,0,3.7,127,3530000,0,0,0,0,0,0,0,0,0,0,0,1,0
2364,Movie 2364 (2024),Documentary|Crime|Horror,1000000,144,2023,0,4.3,222,1710000,0,0,0,0,0,0,1,1,0,0,1,0,0
2365,Movie 2365 (2024),Fantasy|Sci-Fi|Children,55000000,136,2017,0,9.3,140,3150000,1,0,0,0,1,0,0,0,0,1,0,1,0
2366,Movie 2366 (2024),Crime,20000000,122,1997,0,5.6,40,2950000,0,0,0,0,0,0,1,0,0,0,0,0,0
2367,Movie 2367 (2024),Crime|Drama|Children,70000000,93,2019,0,3.1,480,1290000,0,0,0,0,1,0,1,0,1,0,0,0,0
2368,Movie 2368 (2024),Fantasy|Sci-Fi,47000000,152,2013,0,4.1,176,3770000,0,0,0,0,0,0,0,0,0,1,0,1,0
2369,Movie 2369 (2024),Action|Sci-Fi,132000000,101,2009,1,5.0,251,3170000,0,1,0,0,0,0,0,0,0,0,0,1,0
2370,Movie 2370 (2024),Sci-Fi|Documentary|Crime,176000000,157,2014,0,7.6,335,2150000,0,0,0,0,0,0,1,1,0,0,0,1,0
2371,Movie 2371 (2024),Children,6000000,123,1992,0,8.6,132,2900000,1,0,0,0,1,0,0,0,0,0,0,0,0
2372,Movie 2372 (2024),Adventure,10000000,120,2022,0,9.0,169,2520000,0,0,1,0,0,0,0,0,0,0,0,0,0
2373,Movie 2373 (2024),Drama,39000000,172,2014,0,5.8,80,1690000,0,0,0,0,0,0,0,0,1,0,0,0,0
2374,Movie 2374 (2024),Thriller|Documentary|Comedy,145000000,141,1996,0,2.3,33,4130000,0,0,0,0,0,1,0,1,0,0,0,0,1
2375,Movie 2375 (2024),Drama,7000000,85,1996,1,4.4,320,4250000,0,0,0,0,0,0,0,0,1,0,0,0,0
2376,Movie 2376 (2024),Crime|Animation,49000000,89,1992,0,4.4,90,4020000,1,0,0,1,0,0,1,0,0,0,0,0,0
2377,Movie 2377 (2024),Children,197000000,106,2021,0,6.0,199,3610000,0,0,0,0,1,0,0,0,0,0,0,0,0
2378,Movie 2378 (2024),Comedy|Sci-Fi,62000000,119,1999,0,7.7,321,4510000,0,0,0,0,0,1,0,0,0,0,0,1,0
2379,Movie 2379 (2024),Fantasy|Crime,4000000,172,2024,0,4.2,61,2820000,1,0,0,0,0,0,1,0,0,1,0,0,0
2380,Movie 2380 (2024),Crime|Documentary|Fantasy,120000000,160,2023,0,4.0,97,1390000,1,0,0,0,0,0,1,1,0,1,0,0,0
2381,Movie 2381 (2024),Crime|Fantasy,49000000,115,2018,0,7.1,316,2120000,1,0,0,0,0,0,1,0,0,1,0,0,0
2382,Movie 2382 (2024),Crime|Documentary|Fantasy,137000000,92,2003,0,9.3,280,740000,0,0,0,0,0,0,1,1,0,1,0,0,0
2383,Movie 2383 (2024),Animation|Horror|Adventure,152000000,166,2019,1,8.3,427,1140000,0,0,1,1,0,0,0,0,0,0,1,0,0
2384,Movie 2384 (2024),Drama,3000000,116,2024,0,8.3,342,3340000,1,0,0,0,0,0,0,0,1,0,0,0,0
2385,Movie 2385 (2024),Drama|Horror|Sci-Fi,40000000,156,1995,1,4.6,301,3790000,0,0,0,0,0,0,0,0,1,0,1,1,0
2386,Movie 2386 (2024),Animation|Horror|Drama,67000000,99,2004,0,8.6,455,2650000,0,0,0,1,0,0,0,0,1,0,1,0,0
2387,Movie 2387 (2024),Documentary|Thriller|Action,27000000,101,2009,0,3.3,91,1960000,1,1,0,0,0,0,0,1,0,0,0,0,1
2388,Movie 2388 (2024),Documentary|Adventure|Horror,20000000,172,2019,0,8.8,107,4120000,0,0,1,0,0,0,0,1,0,0,1,0,0
2389,Movie 2389 (2024),Fantasy,88000000,170,2013,0,9.6,10,2250000,0,0,0,0,0,0,0,0,0,1,0,0,0
2390,Movie 2390 (2024),Drama,109000000,156,2006,0,9.0,492,2050000,0,0,0,0,0,0,0,0,1,0,0,0,0
2391,Movie 2391 (2024),Documentary,136000000,174,2000,0,2.4,287,1800000,1,0,0,0,0,0,0,1,0,0,0,0,0
2392,Movie 2392 (2024),Horror|Sci-Fi,67000000,148,2015,0,7.6,303,660000,0,0,0,0,0,0,0,0,0,0,1,1,0
2393,Movie 2393 (2024),Children,137000000,102,2002,0,4.3,148,2420000,1,0,0,0,1,0,0,0,0,0,0,0,0
2394,Movie 2394 (2024),Sci-Fi,108000000,94,2015,0,2.9,294,2360000,0,0,0,0,0,0,0,0,0,0,0,1,0
2395,Movie 2395 (2024),Fantasy|Crime,55000000,106,1996,0,7.9,90,2680000,1,0,0,0,0,0,1,0,0,1,0,0,0
2396,Movie 2396 (2024),Crime|Thriller|Action,2000000,142,2010,0,7.6,441,1390000,0,1,0,0,0,0,1,0,0,0,0,0,1
2397,Movie 2397 (2024),Adventure|Sci-Fi|Documentary,50000000,162,2002,0,5.5,276,3590000,0,0,1,0,0,0,0,1,0,0,0,1,0
2398,Movie 2398 (2024),Sci-Fi|Adventure|Children,192000000,118,2009,0,5.4,390,2780000,1,0,1,0,1,0,0,0,0,0,0,1,0
2399,Movie 2399 (2024),Adventure|Drama,29000000,178,2000,0,9.9,397,3160000,0,0,1,0,0,0,0,0,1,0,0,0,0
2400,Movie 2400 (2024),Thriller|Drama,134000000,136,2020,0,6.2,98,1600000,1,0,0,0,0,0,0,0,1,0,0,0,1
2401,Movie 2401 (2024),Crime|Documentary,138000000,146,2022,0,6.5,192,3230000,0,0,0,0,0,0,1,1,0,0,0,0,0
2402,Movie 2402 (2024),Animation|Documentary,124000000,148,2020,0,6.2,368,4340000,0,0,0,1,0,0,0,1,0,0,0,0,0
2403,Movie 2403 (2024),Fantasy|Children|Sci-Fi,49000000,168,1991,0,6.2,373,1040000,1,0,0,0,1,0,0,0,0,1,0,1,0
2404,Movie 2404 (2024),Animation|Fantasy,130000000,131,2023,1,5.6,200,1140000,1,0,0,1,0,0,0,0,0,1,0,0,0
2405,Movie 2405 (2024),Adventure|Documentary,148000000,92,1993,0,6.5,343,3990000,1,0,1,0,0,0,0,1,0,0,0,0,0
2406,Movie 2406 (2024),Animation|Children|Adventure,135000000,147,2014,1,6.8,483,4940000,1,0,1,1,1,0,0,0,0,0,0,0,0
2407,Movie 2407 (2024),Children,81000000,137,2012,0,7.3,351,2650000,0,0,0,0,1,0,0,0,0,0,0,0,0
2408,Movie 2408 (2024),Animation|Sci-Fi|Thriller,167000000,112,2004,0,8.3,294,1730000,1,0,0,1,0,0,0,0,0,0,0,1,1
2409,Movie 2409 (2024),Horror,97000000,146,1994,0,5.1,166,980000,1,0,0,0,0,0,0,0,0,0,1,0,0
2410,Movie 2410 (2024),Crime|Horror|Children,3000000,141,1990,0,6.9,430,2730000,0,0,0,0,1,0,1,0,0,0,1,0,0
2411,Movie 2411 (2024),Thriller,120000000,95,1992,0,4.5,393,1930000,1,0,0,0,0,0,0,0,0,0,0,0,1
2412,Movie 2412 (2024),Comedy,105000000,167,1992,1,4.2,49,1890000,0,0,0,0,0,1,0,0,0,0,0,0,0
2413,Movie 2413 (2024),Crime|Horror,17000000,174,2007,0,2.8,117,3460000,0,0,0,0,0,0,1,0,0,0,1,0,0
2414,Movie 2414 (2024),Horror|Adventure,192000000,115,1995,0,3.9,100,1680000,0,0,1,0,0,0,0,0,0,0,1,0,0
2415,Movie 2415 (2024),Sci-Fi|Comedy|Fantasy,129000000,119,2009,0,3.0,64,1740000,0,0,0,0,0,1,0,0,0,1,0,1,0
2416,Movie 2416 (2024),Comedy,130000000,168,2015,0,9.2,416,3780000,0,0,0,0,0,1,0,0,0,0,0,0,0
2417,Movie 2417 (2024),Sci-Fi|Comedy|Crime,58000000,147,2023,1,4.8,16,3770000,1,0,0,0,0,1,1,0,0,0,0,1,0
2418,Movie 2418 (2024),Children|Adventure|Fantasy,55000000,95,1991,1,9.0,432,1470000,0,0,1,0,1,0,0,0,0,1,0,0,0
2419,Movie 2419 (2024),Drama|Children|Fantasy,96000000,137,2003,0,2.6,485,4860000,1,0,0,0,1,0,0,0,1,1,0,0,0
2420,Movie 2420 (2024),Documentary|Children,163000000,147,2016,0,8.2,408,790000,0,0,0,0,1,0,0,1,0,0,0,0,0
2421,Movie 2421 (2024),Sci-Fi|Fantasy,163000000,155,1997,0,7.6,477,3060000,0,0,0,0,0,0,0,0,0,1,0,1,0
2422,Movie 2422 (2024),Documentary|Comedy,164000000,87,2003,1,8.7,457,2530000,0,0,0,0,0,1,0,1,0,0,0,0,0
2423,Movie 2423 (2024),Animation|Crime,10000000,158,2024,0,6.8,136,3630000,0,0,0,1,0,0,1,0,0,0,0,0,0
2424,Movie 2424 (2024),Action|Crime,68000000,171,2012,0,2.8,470,4890000,1,1,0,0,0,0,1,0,0,0,0,0,0
2425,Movie 2425 (2024),Drama,7000000,138,2023,0,7.5,464,2080000,0,0,0,0,0,0,0,0,1,0,0,0,0
2426,Movie 2426 (2024),Crime|Fantasy|Sci-Fi,74000000,90,2017,0,9.4,420,2700000,0,0,0,0,0,0,1,0,0,1,0,1,0
2427,Movie 2427 (2024),Sci-Fi|Thriller,74000000,82,2017,0,7.0,114,2050000,1,0,0,0,0,0,0,0,0,0,0,1,1
2428,Movie 2428 (2024),Adventure|Children,2000000,135,1990,0,7.9,142,1660000,0,0,1,0,1,0,0,0,0,0,0,0,0
2429,Movie 2429 (2024),Sci-Fi,78000000,129,1992,0,2.4,200,640000,0,0,0,0,0,0,0,0,0,0,0,1,0
2430,Movie 2430 (2024),Documentary|Children|Animation,103000000,150,1990,0,3.6,33,870000,0,0,0,1,1,0,0,1,0,0,0,0,0
2431,Movie 2431 (2024),Action|Horror,60000000,152,2023,0,9.5,24,4440000,1,1,0,0,0,0,0,0,0,0,1,0,0
2432,Movie 2432 (2024),Adventure,113000000,141,2000,0,9.9,18,3360000,1,0,1,0,0,0,0,0,0,0,0,0,0
2433,Movie 2433 (2024),Fantasy|Crime,81000000,151,1995,0,6.1,246,3980000,1,0,0,0,0,0,1,0,0,1,0,0,0
2434,Movie 2434 (2024),Crime|Animation|Drama,20000000,168,2013,0,4.2,386,2520000,0,0,0,1,0,0,1,0,1,0,0,0,0
2435,Movie 2435 (2024),Sci-Fi|Action,160000000,106,2018,0,6.1,364,630000,1,1,0,0,0,0,0,0,0,0,0,1,0
2436,Movie 2436 (2024),Documentary|Adventure|Drama,133000000,106,2020,0,4.5,95,4600000,0,0,1,0,0,0,0,1,1,0,0,0,0
2437,Movie 2437 (2024),Fantasy|Comedy|Adventure,100000000,174,1999,0,2.4,17,1690000,0,0,1,0,0,1,0,0,0,1,0,0,0
2438,Movie 2438 (2024),Fantasy|Thriller,68000000,89,1997,1,9.1,495,2360000,1,0,0,0,0,0,0,0,0,1,0,0,1
2439,Movie 2439 (2024),Animation,128000000,157,1991,0,8.7,255,4740000,1,0,0,1,0,0,0,0,0,0,0,0,0
2440,Movie 2440 (2024),Animation|Fantasy|Documentary,173000000,179,2016,1,7.0,331,2660000,0,0,0,1,0,0,0,1,0,1,0,0,0
2441,Movie 2441 (2024),Crime,74000000,99,1999,0,8.0,399,860000,0,0,0,0,0,0,1,0,0,0,0,0,0
2442,Movie 2442 (2024),Drama|Children,71000000,118,2001,0,7.1,349,4380000,1,0,0,0,1,0,0,0,1,0,0,0,0
2443,Movie 2443 (2024),Crime|Sci-Fi|Action,168000000,159,2014,1,8.7,491,610000,1,1,0,0,0,0,1,0,0,0,0,1,0
2444,Movie 2444 (2024),Sci-Fi|Animation,10000000,110,2018,0,6.9,49,1330000,1,0,0,1,0,0,0,0,0,0,0,1,0
2445,Movie 2445 (2024),Adventure|Action|Comedy,30000000,139,2011,0,4.7,196,2750000,1,1,1,0,0,1,0,0,0,0,0,0,0
2446,Movie 2446 (2024),Action|Comedy,4000000,134,2022,0,6.1,137,4750000,0,1,0,0,0,1,0,0,0,0,0,0,0
2447,Movie 2447 (2024),Animation,190000000,148,1996,0,7.4,379,1860000,0,0,0,1,0,0,0,0,0,0,0,0,0
2448,Movie 2448 (2024),Thriller,170000000,100,2006,0,6.1,452,3960000,1,0,0,0,0,0,0,0,0,0,0,0,1
2449,Movie 2449 (2024),Animation|Fantasy,193000000,161,2013,1,4.1,308,2810000,0,0,0,1,0,0,0,0,0,1,0,0,0
2450,Movie 2450 (2024),Horror|Thriller|Adventure,16000000,176,2007,0,2.3,3,2310000,1,0,1,0,0,0,0,0,0,0,1,0,1
2451,Movie 2451 (2024),Crime|Horror,148000000,155,1999,0,7.0,69,2030000,1,0,0,0,0,0,1,0,0,0,1,0,0
2452,Movie 2452 (2024),Drama|Fantasy|Adventure,185000000,171,2021,0,8.5,339,3140000,1,0,1,0,0,0,0,0,1,1,0,0,0
2453,Movie 2453 (2024),Animation|Crime,130000000,119,1993,0,8.1,59,690000,1,0,0,1,0,0,1,0,0,0,0,0,0
2454,Movie 2454 (2024),Horror|Drama,188000000,156,1992,0,3.8,284,3590000,0,0,0,0,0,0,0,0,1,0,1,0,0
2455,Movie 2455 (2024),Documentary|Thriller|Drama,17000000,87,2003,1,8.8,75,3070000,1,0,0,0,0,0,0,1,1,0,0,0,1
2456,Movie 2456 (2024),Sci-Fi|Children,155000000,159,2019,0,9.9,398,970000,0,0,0,0,1,0,0,0,0,0,0,1,0
2457,Movie 2457 (2024),Action,47000000,118,2007,0,3.9,398,2150000,1,1,0,0,0,0,0,0,0,0,0,0,0
2458,Movie 2458 (2024),Sci-Fi|Thriller,60000000,141,2022,0,6.2,271,1920000,1,0,0,0,0,0,0,0,0,0,0,1,1
2459,Movie 2459 (2024),Adventure|Crime|Comedy,98000000,158,2003,0,4.6,95,3790000,1,0,1,0,0,1,1,0,0,0,0,0,0
2460,Movie 2460 (2024),Children|Horror|Animation,60000000,98,2007,1,8.8,398,1630000,0,0,0,1,1,0,0,0,0,0,1,0,0
2461,Movie 2461 (2024),Crime,103000000,121,2010,0,9.3,391,2580000,0,0,0,0,0,0,1,0,0,0,0,0,0
2462,Movie 2462 (2024),Horror|Action|Fantasy,137000000,89,2017,0,8.9,439,3620000,0,1,0,0,0,0,0,0,0,1,1,0,0
2463,Movie 2463 (2024),Horror|Sci-Fi|Comedy,65000000,104,2005,1,9.6,24,3700000,0,0,0,0,0,1,0,0,0,0,1,1,0
2464,Movie 2464 (2024),Action,183000000,113,1993,1,4.1,379,3680000,1,1,0,0,0,0,0,0,0,0,0,0,0
2465,Movie 2465 (2024),Animation|Children,142000000,167,2023,0,5.4,77,1400000,1,0,0,1,1,0,0,0,0,0,0,0,0
2466,Movie 2466 (2024),Fantasy|Drama|Adventure,87000000,120,2007,0,7.4,51,2580000,1,0,1,0,0,0,0,0,1,1,0,0,0
2467,Movie 2467 (2024),Thriller|Adventure,45000000,116,1990,0,5.3,470,2440000,0,0,1,0,0,0,0,0,0,0,0,0,1
2468,Movie 2468 (2024),Sci-Fi|Horror,24000000,171,1997,0,8.1,114,2300000,0,0,0,0,0,0,0,0,0,0,1,1,0
2469,Movie 2469 (2024),Thriller|Sci-Fi|Animation,22000000,173,2012,0,7.1,379,3580000,0,0,0,1,0,0,0,0,0,0,0,1,1
2470,Movie 2470 (2024),Comedy,141000000,98,2008,0,5.9,383,2730000,0,0,0,0,0,1,0,0,0,0,0,0,0
2471,Movie 2471 (2024),Documentary|Sci-Fi,179000000,118,1993,0,9.5,278,2970000,0,0,0,0,0,0,0,1,0,0,0,1,0
2472,Movie 2472 (2024),Sci-Fi,8000000,167,1991,0,7.5,450,1410000,0,0,0,0,0,0,0,0,0,0,0,1,0
2473,Movie 2473 (2024),Sci-Fi|Adventure,41000000,177,2018,0,5.8,180,3350000,1,0,1,0,0,0,0,0,0,0,0,1,0
2474,Movie 2474 (2024),Children,164000000,118,2001,0,7.1,405,4770000,1,0,0,0,1,0,0,0,0,0,0,0,0
2475,Movie 2475 (2024),Fantasy,28000000,116,2003,1,5.6,257,4510000,0,0,0,0,0,0,0,0,0,1,0,0,0
