movieId,title,genres,budget,runtime,release_year,avg_critic_score,director_id,is_sequel
2811,Movie 2811,Horror|Children|Documentary,34000000,168,2021,2.7,427,0
2812,Movie 2812,Drama,157000000,128,2018,8.7,338,0
2813,Movie 2813,Action,96000000,169,2014,4.9,120,0
2814,Movie 2814,Horror|Sci-Fi,82000000,142,1991,9.1,314,0
2815,Movie 2815,Children,113000000,129,2005,9.4,440,0
2816,Movie 2816,Horror|Action|Comedy,164000000,154,2019,9.3,429,0
2817,Movie 2817,Thriller,127000000,162,2014,8.3,429,0
2818,Movie 2818,Sci-Fi|Comedy,38000000,112,1999,9.3,492,0
2819,Movie 2819,Sci-Fi,7000000,104,1991,4.0,28,0
2820,Movie 2820,Sci-Fi|Adventure,83000000,94,2008,10.0,456,1
2821,Movie 2821,Comedy|Animation|Fantasy,159000000,111,2011,5.2,374,1
2822,Movie 2822,Documentary|Action|Horror,50000000,89,2019,6.2,171,0
2823,Movie 2823,Children,56000000,129,2016,4.8,414,1
2824,Movie 2824,Animation|Crime|Sci-Fi,56000000,91,1992,3.5,388,0
2825,Movie 2825,Fantasy|Crime|Children,153000000,94,2004,3.0,437,0
2826,Movie 2826,Adventure|Children|Comedy,177000000,150,2007,7.7,164,0
2827,Movie 2827,Fantasy|Comedy|Adventure,17000000,146,2005,5.9,109,0
2828,Movie 2828,Children,101000000,140,1990,3.0,114,0
2829,Movie 2829,Drama,69000000,116,2013,6.1,379,0
2830,Movie 2830,Fantasy|Drama|Children,130000000,92,1994,5.9,396,0
2831,Movie 2831,Action|Children|Crime,90000000,167,1996,7.1,36,0
2832,Movie 2832,Animation|Horror,14000000,119,2016,8.2,193,0
2833,Movie 2833,Adventure|Horror,87000000,123,2004,4.4,492,0
2834,Movie 2834,Sci-Fi|Action,143000000,168,2007,4.1,428,0
2835,Movie 2835,Animation,153000000,178,2002,3.8,360,0
2836,Movie 2836,Fantasy|Children|Horror,192000000,171,2013,9.9,193,1
2837,Movie 2837,Thriller|Adventure,28000000,156,2023,5.7,188,0
2838,Movie 2838,Animation,77000000,87,2011,9.2,59,0
2839,Movie 2839,Comedy|Drama|Documentary,90000000,123,2006,7.4,337,0
2840,Movie 2840,Fantasy|Crime|Thriller,166000000,95,2019,7.4,356,0
2841,Movie 2841,Crime|Drama|Animation,125000000,86,1990,7.4,221,0
2842,Movie 2842,Thriller,191000000,114,2018,8.6,46,0
2843,Movie 2843,Animation|Drama,13000000,130,2004,6.8,181,0
2844,Movie 2844,Drama|Fantasy,138000000,143,2008,2.4,224,1
2845,Movie 2845,Adventure|Action,89000000,171,2014,9.6,29,0
2846,Movie 2846,Horror|Children,74000000,175,2009,7.1,103,0
2847,Movie 2847,Children|Documentary,41000000,83,2020,2.5,416,0
2848,Movie 2848,Fantasy|Thriller,17000000,148,2023,3.9,420,1
2849,Movie 2849,Crime|Sci-Fi|Children,143000000,110,2019,6.2,65,1
2850,Movie 2850,Animation,168000000,149,2008,5.7,443,0
2851,Movie 2851,Sci-Fi|Adventure,59000000,170,2012,7.1,163,0
2852,Movie 2852,Animation|Documentary,148000000,92,2010,6.7,54,0
2853,Movie 2853,Adventure|Horror,191000000,148,2015,5.3,250,0
2854,Movie 2854,Action,59000000,94,2012,6.9,108,0
2855,Movie 2855,Action,154000000,91,1993,7.9,158,0
2856,Movie 2856,Crime|Comedy|Documentary,176000000,136,1997,9.1,105,0
2857,Movie 2857,Animation|Fantasy,172000000,141,2002,4.0,493,0
2858,Movie 2858,Children|Thriller|Sci-Fi,161000000,137,1996,4.4,154,1
2859,Movie 2859,Fantasy|Drama,164000000,131,2023,4.2,315,0
2860,Movie 2860,Adventure,176000000,168,1990,2.9,185,0
2861,Movie 2861,Crime,43000000,114,2011,8.8,108,0
2862,Movie 2862,Children|Comedy|Action,82000000,82,2012,4.2,305,0
2863,Movie 2863,Animation,140000000,152,1994,6.4,71,0
2864,Movie 2864,Drama|Fantasy,13000000,85,1999,4.5,76,0
2865,Movie 2865,Action|Crime|Adventure,116000000,111,2023,7.5,407,1
2866,Movie 2866,Sci-Fi,63000000,161,2017,4.9,52,1
2867,Movie 2867,Action|Thriller,190000000,101,2014,7.8,477,0
2868,Movie 2868,Comedy|Adventure,46000000,126,2008,2.5,93,0
2869,Movie 2869,Thriller|Animation,71000000,88,2000,9.8,467,0
2870,Movie 2870,Fantasy|Action|Crime,86000000,113,1993,5.4,207,0
2871,Movie 2871,Thriller|Children,55000000,158,2019,2.6,470,0
2872,Movie 2872,Drama|Documentary,108000000,164,2009,7.2,445,0
2873,Movie 2873,Horror|Documentary|Drama,83000000,153,2015,9.7,295,0
2874,Movie 2874,Sci-Fi|Fantasy,62000000,175,2024,3.9,355,0
2875,Movie 2875,Documentary,3000000,99,2017,4.0,406,0
2876,Movie 2876,Horror|Documentary,173000000,106,2015,7.7,482,0
2877,Movie 2877,Documentary,191000000,100,1999,9.2,242,0
2878,Movie 2878,Animation|Fantasy,56000000,155,1999,2.8,414,0
2879,Movie 2879,Documentary|Thriller,96000000,144,2000,6.8,163,0
2880,Movie 2880,Action,1000000,114,2002,6.7,406,0
2881,Movie 2881,Animation|Sci-Fi|Crime,135000000,141,1999,8.0,378,0
2882,Movie 2882,Adventure,160000000,104,2017,5.3,167,0
2883,Movie 2883,Children,150000000,126,1990,5.7,424,1
2884,Movie 2884,Comedy,149000000,155,2013,9.5,236,1
2885,Movie 2885,Animation,148000000,116,2024,9.6,228,0
2886,Movie 2886,Adventure,117000000,110,2007,6.2,9,1
2887,Movie 2887,Action,181000000,85,2001,4.0,414,0
2888,Movie 2888,Documentary|Action,182000000,147,2008,8.0,186,0
2889,Movie 2889,Fantasy|Horror,96000000,119,2017,7.7,347,0
2890,Movie 2890,Adventure,76000000,156,1993,3.4,436,0
2891,Movie 2891,Horror|Fantasy,63000000,156,1991,6.3,193,0
2892,Movie 2892,Documentary|Crime|Fantasy,84000000,81,2002,4.3,366,0
2893,Movie 2893,Fantasy|Sci-Fi|Action,41000000,117,1997,4.0,222,0
2894,Movie 2894,Documentary,178000000,100,1993,4.6,254,0
2895,Movie 2895,Action|Animation|Comedy,14000000,127,2018,8.3,74,0
2896,Movie 2896,Animation|Children|Drama,173000000,178,2000,4.5,327,0
2897,Movie 2897,Action|Thriller|Documentary,147000000,113,2018,2.3,317,0
2898,Movie 2898,Thriller|Horror,193000000,153,1996,9.9,131,0
2899,Movie 2899,Animation,105000000,172,2001,2.6,381,1
2900,Movie 2900,Children,73000000,118,2005,9.5,235,0
2901,Movie 2901,Action,86000000,81,2003,6.1,179,1
2902,Movie 2902,Thriller|Sci-Fi,179000000,98,2000,6.3,457,1
2903,Movie 2903,Sci-Fi,18000000,179,2008,4.7,171,0
2904,Movie 2904,Comedy|Drama,18000000,133,1999,4.4,129,1
2905,Movie 2905,Drama|Fantasy,165000000,123,2007,2.4,210,0
2906,Movie 2906,Thriller,149000000,114,2001,7.4,478,0
2907,Movie 2907,Adventure,119000000,157,2001,4.7,165,1
2908,Movie 2908,Sci-Fi|Crime|Action,110000000,128,2010,8.7,479,0
2909,Movie 2909,Action,29000000,111,2022,4.5,214,0
2910,Movie 2910,Crime,127000000,85,2019,7.3,266,1
2911,Movie 2911,Thriller,34000000,148,2023,3.2,282,1
2912,Movie 2912,Documentary|Fantasy|Crime,133000000,114,1991,9.4,276,1
2913,Movie 2913,Children|Comedy,88000000,116,2022,7.0,56,0
2914,Movie 2914,Fantasy,39000000,119,2024,8.8,97,0
2915,Movie 2915,Comedy|Sci-Fi,61000000,131,1995,4.0,269,0
2916,Movie 2916,Drama|Animation|Fantasy,54000000,98,2017,3.0,167,0
2917,Movie 2917,Crime|Documentary,135000000,164,1995,5.1,410,0
2918,Movie 2918,Comedy,24000000,132,1999,9.6,349,1
2919,Movie 2919,Horror,98000000,145,2022,8.5,356,0
2920,Movie 2920,Sci-Fi|Children,146000000,96,2023,6.3,44,0
2921,Movie 2921,Fantasy|Comedy|Children,138000000,143,2001,8.6,48,0
2922,Movie 2922,Fantasy|Horror|Crime,192000000,169,1993,9.1,14,1
2923,Movie 2923,Drama|Horror,174000000,97,2007,5.4,70,0
2924,Movie 2924,Children,49000000,156,2011,9.6,210,0
2925,Movie 2925,Animation|Adventure,88000000,96,2019,5.6,87,1
2926,Movie 2926,Drama|Fantasy,70000000,164,2001,9.9,358,0
2927,Movie 2927,Documentary,163000000,119,1998,4.3,89,0
2928,Movie 2928,Action|Crime|Adventure,49000000,114,2007,6.2,84,0
2929,Movie 2929,Thriller,117000000,142,2012,5.7,473,0
2930,Movie 2930,Crime,190000000,173,1998,3.2,82,0
2931,Movie 2931,Horror,8000000,144,2006,2.7,185,0
2932,Movie 2932,Fantasy,48000000,164,1993,5.8,94,1
2933,Movie 2933,Action,78000000,171,1996,3.3,496,0
2934,Movie 2934,Crime|Documentary|Comedy,194000000,104,2006,6.1,382,0
2935,Movie 2935,Horror|Children|Documentary,66000000,160,2009,7.5,105,0
2936,Movie 2936,Comedy,169000000,169,1997,9.1,90,0
2937,Movie 2937,Thriller|Crime|Comedy,192000000,113,2020,7.2,12,0
2938,Movie 2938,Action|Sci-Fi|Children,57000000,179,1992,4.3,180,0
2939,Movie 2939,Crime|Children,81000000,84,2010,3.5,133,0
2940,Movie 2940,Crime|Fantasy,112000000,163,1998,7.5,235,0
2941,Movie 2941,Adventure|Drama,186000000,81,1991,5.8,431,0
2942,Movie 2942,Drama|Comedy|Children,36000000,125,1994,4.3,453,0
2943,Movie 2943,Drama,94000000,106,1995,9.8,183,0
2944,Movie 2944,Drama,30000000,92,2015,3.0,164,0
2945,Movie 2945,Sci-Fi|Crime|Drama,16000000,161,2017,9.0,178,1
2946,Movie 2946,Adventure,30000000,81,2000,4.0,291,0
2947,Movie 2947,Children|Action,67000000,173,2011,5.9,479,0
2948,Movie 2948,Documentary,26000000,81,1999,5.1,175,1
2949,Movie 2949,Fantasy,57000000,101,1992,4.7,297,0
2950,Movie 2950,Comedy|Crime,91000000,109,2012,4.2,186,1
2951,Movie 2951,Documentary|Comedy,33000000,99,1999,2.2,458,0
2952,Movie 2952,Crime|Drama|Documentary,151000000,137,1996,6.5,410,0
2953,Movie 2953,Action,69000000,143,2023,4.5,353,0
2954,Movie 2954,Drama|Thriller,143000000,99,1998,9.4,219,1
2955,Movie 2955,Children,142000000,158,2006,6.5,10,0
2956,Movie 2956,Adventure|Fantasy,158000000,108,1992,2.7,305,0
2957,Movie 2957,Adventure|Horror,83000000,121,2023,6.4,372,1
2958,Movie 2958,Fantasy|Horror|Drama,189000000,81,2000,6.2,459,0
2959,Movie 2959,Drama|Children,132000000,93,2004,2.8,302,0
2960,Movie 2960,Adventure|Horror|Crime,22000000,160,2004,4.5,476,0
2961,Movie 2961,Comedy|Fantasy|Action,138000000,166,1995,5.1,187,1
2962,Movie 2962,Drama,176000000,163,1995,5.8,378,0
2963,Movie 2963,Action|Sci-Fi,54000000,134,2002,8.8,304,0
2964,Movie 2964,Adventure|Comedy|Animation,101000000,112,2006,6.3,201,0
2965,Movie 2965,Comedy,139000000,133,1995,9.2,54,0
2966,Movie 2966,Animation|Adventure|Crime,101000000,174,2014,7.2,457,0
2967,Movie 2967,Children,107000000,101,2013,9.9,435,0
2968,Movie 2968,Thriller,198000000,113,2007,9.3,227,0
2969,Movie 2969,Adventure|Thriller|Crime,37000000,116,1996,4.6,414,1
2970,Movie 2970,Sci-Fi,3000000,158,2008,6.1,274,0
2971,Movie 2971,Adventure|Fantasy|Children,164000000,92,2008,4.1,322,0
2972,Movie 2972,Drama,186000000,169,2013,2.3,169,1
2973,Movie 2973,Adventure,67000000,131,1991,9.2,113,0
2974,Movie 2974,Thriller|Children|Horror,68000000,175,2019,6.5,452,0
2975,Movie 2975,Horror|Sci-Fi|Adventure,83000000,121,1993,8.1,65,1
2976,Movie 2976,Adventure|Sci-Fi|Comedy,112000000,164,2019,7.5,277,0
2977,Movie 2977,Drama|Fantasy|Documentary,172000000,148,1993,5.2,90,0
2978,Movie 2978,Children,90000000,102,2019,4.9,374,0
2979,Movie 2979,Sci-Fi|Thriller,68000000,97,2012,5.2,162,0
2980,Movie 2980,Adventure|Animation|Children,84000000,125,2019,4.2,334,0
2981,Movie 2981,Thriller,79000000,113,2014,5.6,327,0
2982,Movie 2982,Documentary,66000000,106,2017,2.4,255,0
2983,Movie 2983,Comedy|Adventure,9000000,136,2004,4.8,115,0
2984,Movie 2984,Sci-Fi,54000000,84,2000,6.1,18,0
2985,Movie 2985,Children|Animation|Action,62000000,175,2021,8.5,66,0
2986,Movie 2986,Children|Adventure|Documentary,197000000,178,2017,8.2,127,0
2987,Movie 2987,Action|Children|Horror,153000000,169,2022,9.2,468,0
2988,Movie 2988,Children|Animation|Documentary,22000000,156,2001,2.4,247,0
2989,Movie 2989,Thriller|Fantasy|Comedy,177000000,105,2002,6.3,239,0
2990,Movie 2990,Adventure|Horror,9000000,175,1990,6.9,297,0
2991,Movie 2991,Horror|Crime,59000000,174,1996,8.5,381,0
2992,Movie 2992,Animation|Sci-Fi,96000000,113,1993,7.2,427,0
2993,Movie 2993,Comedy|Animation,122000000,103,2006,4.6,134,1
2994,Movie 2994,Documentary|Crime|Fantasy,168000000,104,1997,5.8,117,0
2995,Movie 2995,Adventure,183000000,145,2005,4.0,180,0
2996,Movie 2996,Fantasy,22000000,80,2022,4.2,181,0
2997,Movie 2997,Sci-Fi|Comedy,189000000,125,2020,3.5,145,0
2998,Movie 2998,Thriller|Documentary,44000000,121,2006,5.2,330,0
2999,Movie 2999,Horror|Animation,72000000,132,2019,9.4,417,1
3000,Movie 3000,Animation|Documentary,115000000,176,2006,3.3,360,1
3001,Movie 3001,Crime|Fantasy,57000000,86,2023,7.3,459,0
3002,Movie 3002,Animation|Thriller|Action,21000000,136,1998,6.5,70,0
3003,Movie 3003,Sci-Fi|Adventure|Children,106000000,148,2001,2.5,96,0
3004,Movie 3004,Horror|Animation,141000000,126,1999,9.1,399,0
3005,Movie 3005,Horror|Fantasy|Drama,166000000,105,2005,4.3,97,1
3006,Movie 3006,Sci-Fi|Adventure,59000000,162,2020,4.8,270,0
3007,Movie 3007,Action,63000000,97,2008,4.6,10,0
3008,Movie 3008,Drama|Children,151000000,179,2012,7.3,258,0
3009,Movie 3009,Fantasy|Adventure|Documentary,53000000,162,2009,9.7,209,0
3010,Movie 3010,Sci-Fi,171000000,131,2017,5.6,18,0
3011,Movie 3011,Drama|Animation,118000000,157,1990,9.3,39,0
3012,Movie 3012,Crime|Horror,10000000,109,2008,6.0,443,0
3013,Movie 3013,Sci-Fi,184000000,171,2015,3.0,249,0
3014,Movie 3014,Comedy|Animation|Horror,154000000,88,2019,5.1,292,0
3015,Movie 3015,Comedy|Crime,163000000,117,2024,2.4,208,0
3016,Movie 3016,Animation|Sci-Fi,113000000,111,2011,5.9,369,0
3017,Movie 3017,Adventure|Thriller,182000000,84,2021,6.6,172,1
3018,Movie 3018,Sci-Fi,117000000,119,2013,6.8,276,0
3019,Movie 3019,Documentary|Thriller|Sci-Fi,115000000,97,2014,2.2,132,0
3020,Movie 3020,Crime,37000000,113,2007,7.3,53,0
3021,Movie 3021,Drama,179000000,157,2008,3.6,153,0
3022,Movie 3022,Comedy,139000000,116,1990,7.6,450,0
3023,Movie 3023,Thriller|Sci-Fi,6000000,106,1995,7.0,21,0
3024,Movie 3024,Crime|Documentary|Horror,189000000,158,2008,4.9,296,0
3025,Movie 3025,Adventure|Horror,146000000,82,1991,6.7,203,0
3026,Movie 3026,Thriller|Sci-Fi,4000000,161,2005,5.7,196,0
3027,Movie 3027,Animation,156000000,131,1999,8.4,425,0
3028,Movie 3028,Drama,49000000,156,2016,8.0,297,0
3029,Movie 3029,Animation|Sci-Fi,87000000,168,1991,4.5,169,0
3030,Movie 3030,Adventure,44000000,92,2013,9.6,396,0
3031,Movie 3031,Documentary|Thriller|Horror,181000000,164,2009,3.0,59,0
3032,Movie 3032,Animation|Horror,93000000,173,2008,4.7,294,0
3033,Movie 3033,Drama|Crime|Adventure,50000000,83,2014,4.2,438,1
3034,Movie 3034,Documentary|Fantasy|Action,32000000,117,2007,4.0,300,0
3035,Movie 3035,Fantasy|Crime,123000000,113,1996,8.0,322,0
3036,Movie 3036,Horror|Drama|Children,98000000,153,2016,4.6,265,0
3037,Movie 3037,Action|Children|Adventure,32000000,131,2001,4.5,385,0
3038,Movie 3038,Children|Adventure,14000000,120,2000,9.6,121,0
3039,Movie 3039,Fantasy|Adventure|Horror,55000000,150,1999,9.4,242,0
3040,Movie 3040,Documentary|Action|Comedy,109000000,114,1991,3.2,168,1
3041,Movie 3041,Children|Sci-Fi,185000000,177,2018,9.4,54,0
3042,Movie 3042,Drama|Fantasy|Horror,87000000,100,2020,9.4,432,1
3043,Movie 3043,Comedy|Fantasy|Crime,172000000,138,2009,9.4,107,1
3044,Movie 3044,Animation|Crime|Adventure,47000000,159,2002,7.7,399,0
3045,Movie 3045,Documentary|Action|Adventure,1000000,96,2007,6.7,444,0
3046,Movie 3046,Animation,132000000,97,2017,8.1,231,0
3047,Movie 3047,Documentary,100000000,170,2021,5.1,364,0
3048,Movie 3048,Fantasy|Crime|Drama,192000000,178,2002,8.4,62,1
3049,Movie 3049,Children|Thriller|Horror,64000000,121,2009,5.9,333,1
3050,Movie 3050,Comedy,73000000,85,2008,3.3,126,0
3051,Movie 3051,Comedy|Thriller,170000000,148,1991,2.5,107,0
3052,Movie 3052,Sci-Fi,176000000,144,1991,2.3,246,1
3053,Movie 3053,Children|Documentary|Action,78000000,103,2004,8.6,289,0
3054,Movie 3054,Comedy|Children,199000000,131,1992,5.0,214,0
3055,Movie 3055,Action|Animation,100000000,148,2014,6.8,6,0
3056,Movie 3056,Action|Children,64000000,137,2015,3.4,123,0
3057,Movie 3057,Fantasy|Action,44000000,100,2009,5.0,426,0
3058,Movie 3058,Action|Thriller,146000000,135,1992,2.2,398,1
3059,Movie 3059,Drama|Fantasy|Children,5000000,138,2019,6.6,213,0
3060,Movie 3060,Animation,173000000,114,2004,4.8,180,0
3061,Movie 3061,Animation|Thriller,50000000,155,1997,2.9,463,0
3062,Movie 3062,Horror,43000000,96,2000,2.1,353,0
3063,Movie 3063,Fantasy|Sci-Fi,168000000,159,1990,5.1,116,0
3064,Movie 3064,Adventure,182000000,127,1992,6.1,239,0
3065,Movie 3065,Thriller|Children,147000000,156,2012,5.1,288,0
3066,Movie 3066,Drama|Thriller,131000000,165,2005,4.7,30,1
3067,Movie 3067,Animation,79000000,118,2020,7.8,75,0
3068,Movie 3068,Documentary|Horror|Sci-Fi,17000000,108,2024,6.5,325,0
3069,Movie 3069,Crime,115000000,121,1993,4.1,472,0
3070,Movie 3070,Animation|Comedy,99000000,94,2009,3.0,468,0
3071,Movie 3071,Drama|Sci-Fi|Adventure,116000000,178,2002,3.4,390,0
3072,Movie 3072,Horror|Comedy|Crime,157000000,85,1992,9.3,486,1
3073,Movie 3073,Comedy|Action,136000000,89,2011,3.9,56,0
3074,Movie 3074,Adventure|Fantasy,148000000,161,1993,4.6,382,0
3075,Movie 3075,Comedy|Crime|Fantasy,109000000,155,2017,6.7,185,0
3076,Movie 3076,Adventure,1000000,140,2018,9.3,91,0
3077,Movie 3077,Comedy|Fantasy,144000000,152,2011,7.4,294,0
3078,Movie 3078,Comedy,142000000,148,2006,5.6,366,0
3079,Movie 3079,Horror|Action|Fantasy,181000000,172,2001,7.5,307,0
3080,Movie 3080,Fantasy|Animation|Comedy,78000000,152,1999,3.4,14,0
3081,Movie 3081,Animation,2000000,119,2024,6.5,70,1
3082,Movie 3082,Thriller|Crime|Comedy,196000000,82,1990,2.6,18,0
3083,Movie 3083,Thriller|Fantasy|Children,7000000,95,2008,8.2,18,0
3084,Movie 3084,Animation|Comedy,127000000,107,1994,6.5,90,0
3085,Movie 3085,Documentary|Horror|Crime,168000000,168,2012,9.5,286,0
3086,Movie 3086,Thriller,146000000,145,2020,2.3,282,0
3087,Movie 3087,Children,64000000,125,2009,9.9,235,0
3088,Movie 3088,Comedy|Crime,178000000,94,2013,6.8,103,0
3089,Movie 3089,Animation|Action|Documentary,74000000,176,1991,9.7,420,1
3090,Movie 3090,Sci-Fi|Adventure,84000000,137,2024,2.1,472,0
3091,Movie 3091,Adventure,113000000,158,2000,3.7,92,0
3092,Movie 3092,Thriller|Comedy|Action,169000000,122,1998,9.4,84,0
3093,Movie 3093,Fantasy,79000000,155,2021,7.1,159,0
3094,Movie 3094,Fantasy|Thriller,155000000,102,1993,6.2,225,0
3095,Movie 3095,Animation,63000000,107,2017,3.4,497,0
3096,Movie 3096,Animation,176000000,83,2024,2.5,171,0
3097,Movie 3097,Comedy,182000000,121,2018,7.8,464,0
3098,Movie 3098,Adventure,121000000,130,1995,3.8,261,0
3099,Movie 3099,Documentary,79000000,130,1997,4.3,301,0
3100,Movie 3100,Adventure|Action,73000000,152,2005,6.3,425,0
3101,Movie 3101,Fantasy,88000000,152,2020,9.1,333,0
3102,Movie 3102,Drama|Horror|Crime,4000000,166,1994,8.3,363,0
3103,Movie 3103,Drama,8000000,125,1992,2.3,237,0
3104,Movie 3104,Drama|Sci-Fi|Horror,153000000,92,1994,5.1,420,0
3105,Movie 3105,Fantasy,149000000,108,1992,6.9,158,0
3106,Movie 3106,Horror|Drama|Sci-Fi,85000000,165,2008,8.4,204,0
3107,Movie 3107,Fantasy|Thriller|Drama,144000000,139,2016,5.8,452,1
3108,Movie 3108,Horror,4000000,171,1991,5.1,166,0
3109,Movie 3109,Action,110000000,123,1996,9.4,348,0
3110,Movie 3110,Fantasy,62000000,85,2002,8.0,114,0
3111,Movie 3111,Sci-Fi|Crime,141000000,108,2024,3.9,399,0
3112,Movie 3112,Animation|Crime,180000000,167,2013,3.9,142,0
3113,Movie 3113,Children|Fantasy,157000000,118,2022,5.1,67,0
3114,Movie 3114,Documentary|Horror,12000000,116,2024,8.7,23,0
3115,Movie 3115,Fantasy|Animation|Sci-Fi,199000000,109,2007,2.5,163,1
3116,Movie 3116,Adventure|Thriller,109000000,109,2021,3.4,78,0
3117,Movie 3117,Action,93000000,82,2010,2.5,127,0
3118,Movie 3118,Sci-Fi|Children|Drama,33000000,118,2003,6.3,471,0
3119,Movie 3119,Adventure,149000000,80,2004,5.5,497,0
3120,Movie 3120,Sci-Fi|Action,74000000,167,2010,2.1,269,0
3121,Movie 3121,Thriller|Crime|Fantasy,161000000,174,1998,4.2,353,0
3122,Movie 3122,Fantasy,33000000,125,1993,5.9,476,1
3123,Movie 3123,Thriller,142000000,172,2016,4.1,309,1
3124,Movie 3124,Comedy|Adventure|Children,44000000,122,2017,5.3,211,1
3125,Movie 3125,Adventure|Children,35000000,91,1992,6.7,249,0
3126,Movie 3126,Horror,179000000,96,2021,9.4,94,0
3127,Movie 3127,Children|Comedy,61000000,93,2009,2.5,246,0
3128,Movie 3128,Horror|Animation,81000000,138,2010,7.0,387,0
3129,Movie 3129,Crime|Drama,156000000,142,2020,7.6,53,0
3130,Movie 3130,Action|Documentary,192000000,149,2017,3.4,3,0
3131,Movie 3131,Crime|Animation,27000000,93,1997,5.5,45,0
3132,Movie 3132,Fantasy,179000000,169,2008,9.7,174,0
3133,Movie 3133,Animation|Action|Horror,75000000,124,2021,7.2,176,0
3134,Movie 3134,Adventure|Sci-Fi,67000000,84,2009,8.2,190,0
3135,Movie 3135,Crime|Documentary,44000000,99,2004,8.5,387,0
3136,Movie 3136,Crime|Thriller|Horror,105000000,179,1995,2.2,101,0
3137,Movie 3137,Comedy|Horror,90000000,153,2003,3.6,157,0
3138,Movie 3138,Action,15000000,109,2017,3.2,394,0
3139,Movie 3139,Fantasy|Comedy|Children,116000000,168,2000,9.7,162,0
3140,Movie 3140,Drama|Sci-Fi|Children,37000000,100,2016,5.5,85,0
3141,Movie 3141,Adventure|Crime|Action,196000000,109,1990,9.8,248,0
3142,Movie 3142,Fantasy,180000000,152,2010,9.3,137,0
3143,Movie 3143,Fantasy|Action|Sci-Fi,36000000,109,1997,3.0,430,0
3144,Movie 3144,Action|Horror,126000000,106,1995,5.0,161,1
3145,Movie 3145,Fantasy|Drama,68000000,103,2011,4.3,61,0
3146,Movie 3146,Action,112000000,94,1995,8.5,357,1
3147,Movie 3147,Drama,37000000,177,2019,7.4,55,1
3148,Movie 3148,Animation,60000000,143,2017,4.9,118,0
3149,Movie 3149,Action|Crime|Documentary,41000000,95,2001,5.5,405,0
3150,Movie 3150,Animation,69000000,144,1997,4.7,245,0
3151,Movie 3151,Documentary,104000000,95,2019,7.5,14,0
3152,Movie 3152,Fantasy|Animation|Drama,89000000,146,2023,5.7,14,0
3153,Movie 3153,Sci-Fi,131000000,90,2009,3.5,79,0
3154,Movie 3154,Animation|Crime,4000000,116,2000,7.8,131,1
3155,Movie 3155,Action,71000000,147,2006,9.3,420,1
3156,Movie 3156,Sci-Fi|Horror|Action,108000000,128,2006,4.3,31,1
3157,Movie 3157,Action|Comedy,115000000,116,2016,4.3,135,1
3158,Movie 3158,Children,13000000,116,2024,5.7,384,0
3159,Movie 3159,Fantasy,169000000,98,1999,5.0,380,1
3160,Movie 3160,Thriller|Documentary|Comedy,131000000,117,2018,8.7,455,0
3161,Movie 3161,Comedy,62000000,83,2017,6.0,390,0
3162,Movie 3162,Children,160000000,98,1991,3.9,15,0
3163,Movie 3163,Thriller,2000000,91,2023,9.6,445,0
3164,Movie 3164,Documentary|Action,180000000,90,1990,5.5,403,0
3165,Movie 3165,Action|Comedy,74000000,88,2001,4.7,434,0
3166,Movie 3166,Fantasy|Children,33000000,144,2010,9.5,370,0
3167,Movie 3167,Adventure|Drama,36000000,90,2012,5.4,64,0
3168,Movie 3168,Sci-Fi|Thriller|Adventure,113000000,159,1995,4.1,283,0
3169,Movie 3169,Comedy|Crime,54000000,146,1993,7.4,478,0
3170,Movie 3170,Animation,142000000,128,2004,2.1,24,0
3171,Movie 3171,Action|Horror|Drama,83000000,88,1992,3.9,182,0
3172,Movie 3172,Sci-Fi,81000000,122,2000,2.7,265,1
3173,Movie 3173,Fantasy|Documentary,124000000,139,2008,3.6,492,0
3174,Movie 3174,Horror|Drama,192000000,144,2023,9.5,277,0
3175,Movie 3175,Children,54000000,124,2005,9.6,23,0
3176,Movie 3176,Animation|Children|Action,123000000,165,2018,7.6,299,0
3177,Movie 3177,Crime,162000000,119,2024,7.3,112,0
3178,Movie 3178,Children|Animation,62000000,104,2004,4.0,222,0
3179,Movie 3179,Animation,97000000,157,2011,8.6,123,0
3180,Movie 3180,Comedy,61000000,98,2001,7.8,165,1
3181,Movie 3181,Drama|Sci-Fi,3000000,166,1999,2.2,315,1
3182,Movie 3182,Animation|Sci-Fi,53000000,106,2004,5.8,458,0
3183,Movie 3183,Sci-Fi,97000000,166,1998,5.1,26,1
3184,Movie 3184,Children,113000000,107,1990,3.0,449,0
3185,Movie 3185,Comedy,91000000,176,1990,8.2,108,0
3186,Movie 3186,Comedy,183000000,172,1998,4.4,246,1
3187,Movie 3187,Fantasy|Animation,144000000,161,2024,8.4,79,0
3188,Movie 3188,Drama|Action|Children,92000000,161,2005,3.3,17,0
3189,Movie 3189,Sci-Fi|Comedy|Fantasy,2000000,173,1999,5.3,151,0
3190,Movie 3190,Animation,115000000,89,1991,7.3,368,1
3191,Movie 3191,Fantasy,65000000,107,2019,4.3,263,0
3192,Movie 3192,Sci-Fi|Fantasy,82000000,85,2004,4.0,167,0
3193,Movie 3193,Drama|Fantasy,79000000,88,2016,9.3,172,0
3194,Movie 3194,Action|Drama,131000000,104,2005,8.4,367,0
3195,Movie 3195,Children|Comedy,160000000,158,2012,3.7,79,0
3196,Movie 3196,Fantasy|Horror|Children,20000000,165,2003,6.1,433,0
3197,Movie 3197,Sci-Fi|Action,78000000,166,2016,9.9,82,0
