userId,age,gender,is_premium,region
2632,35,0,0,4
2633,40,1,0,5
2634,52,0,0,3
2635,61,1,1,6
2636,55,0,0,3
2637,51,0,0,1
2638,65,1,0,7
2639,22,0,0,8
2640,65,1,0,2
2641,68,0,0,9
2642,29,1,0,9
2643,67,0,0,8
2644,60,1,0,4
2645,60,0,1,3
2646,59,1,0,7
2647,59,1,0,1
2648,20,0,0,4
2649,41,1,0,1
2650,43,0,0,6
2651,21,1,0,4
2652,63,1,0,1
2653,48,1,0,3
2654,32,1,0,2
2655,28,0,0,2
2656,34,0,0,8
2657,31,0,0,6
2658,23,0,1,8
2659,43,1,0,2
2660,25,0,0,9
2661,22,1,0,1
2662,28,1,0,7
2663,20,0,0,5
2664,48,0,1,7
2665,65,1,0,9
2666,24,0,0,8
2667,56,1,0,7
2668,53,0,0,7
2669,45,0,1,2
2670,50,1,0,8
2671,28,1,0,6
2672,53,0,0,3
2673,69,0,0,8
2674,66,0,0,5
2675,22,1,0,5
2676,51,0,0,9
2677,57,0,0,4
2678,58,1,0,4
2679,18,1,0,5
2680,29,1,0,4
2681,33,0,0,5
2682,19,0,0,9
2683,30,0,0,6
2684,49,1,0,6
2685,46,0,0,9
2686,28,1,0,8
2687,44,1,0,1
2688,66,1,0,9
2689,31,0,0,8
2690,63,1,1,4
2691,43,0,0,5
2692,34,0,0,3
2693,35,0,0,6
2694,53,0,0,1
2695,51,1,1,1
2696,27,0,0,1
2697,67,0,0,3
2698,21,1,1,7
2699,65,0,1,1
2700,30,1,1,8
2701,50,0,1,2
2702,35,1,0,4
2703,26,1,0,7
2704,27,0,0,5
2705,28,0,1,5
2706,30,1,0,9
2707,32,1,1,8
2708,44,0,0,9
2709,56,1,0,6
2710,66,1,0,4
2711,41,0,0,5
2712,37,1,0,5
2713,20,0,0,5
2714,43,0,0,6
2715,55,1,0,1
2716,21,0,0,7
2717,19,1,0,4
2718,60,0,0,8
2719,50,1,1,1
2720,39,0,1,4
2721,62,1,0,2
2722,24,1,0,7
2723,58,0,1,5
2724,28,0,1,6
2725,27,1,0,7
2726,26,0,1,7
2727,67,0,0,8
2728,56,0,0,5
2729,69,1,0,1
2730,25,1,0,4
2731,50,1,1,4
2732,53,0,1,9
2733,24,0,1,3
2734,57,1,0,2
2735,52,1,0,5
2736,35,1,0,5
2737,61,0,0,8
2738,50,0,1,4
2739,24,0,1,3
2740,53,1,1,5
2741,49,1,0,4
2742,25,1,0,3
2743,40,1,1,7
2744,48,1,1,9
2745,40,0,0,3
2746,35,1,0,4
2747,39,1,0,6
2748,66,1,1,6
2749,37,0,0,9
2750,69,1,1,9
2751,20,0,0,2
2752,64,0,0,7
2753,44,0,1,1
2754,52,1,0,4
2755,53,1,0,9
2756,26,0,1,7
2757,18,0,0,9
2758,49,0,1,1
2759,53,0,0,5
2760,64,0,0,7
2761,53,0,0,6
2762,48,0,0,9
2763,46,0,0,9
2764,69,0,1,4
2765,39,1,0,8
2766,47,0,0,4
2767,66,0,0,9
2768,26,1,0,4
2769,41,0,1,7
2770,41,0,1,5
2771,49,0,0,5
2772,29,1,0,2
2773,60,1,0,9
2774,54,1,0,6
2775,33,1,0,4
2776,69,1,0,3
2777,47,0,1,4
2778,59,0,1,9
2779,18,0,1,6
2780,34,0,0,1
2781,34,1,0,2
2782,48,1,0,7
2783,46,1,0,1
2784,66,0,1,8
2785,41,1,1,2
2786,48,0,0,9
2787,20,0,0,5
2788,50,1,0,7
2789,59,1,1,8
2790,21,0,0,5
2791,54,0,1,9
2792,29,1,0,1
2793,34,0,0,5
2794,31,1,0,5
2795,59,0,0,5
2796,51,0,0,6
2797,23,1,1,6
2798,42,0,0,4
2799,23,1,0,6
2800,28,0,1,2
2801,37,1,1,4
2802,33,0,1,2
2803,26,0,0,8
2804,25,0,0,2
2805,61,1,0,2
2806,26,0,1,3
2807,36,1,0,2
2808,57,0,0,9
2809,19,1,0,5
2810,42,0,1,8
2811,44,1,0,8
2812,50,1,0,4
2813,46,1,0,6
2814,59,0,0,2
2815,45,0,0,8
2816,42,1,0,6
2817,37,1,1,9
2818,52,1,0,1
2819,24,0,0,9
2820,24,1,0,1
2821,60,0,0,4
2822,64,1,0,1
2823,53,0,0,4
2824,19,1,1,6
2825,37,0,0,7
2826,28,0,0,2
2827,61,0,1,9
2828,23,1,0,8
2829,51,0,0,8
2830,36,1,0,7
2831,34,0,1,6
2832,41,1,1,9
2833,44,0,0,8
2834,25,1,0,2
2835,26,0,0,3
2836,46,0,1,1
2837,23,1,0,9
2838,67,1,1,9
2839,57,0,0,7
2840,41,0,0,9
2841,62,0,1,8
2842,49,1,1,3
2843,20,1,0,4
2844,39,1,0,8
2845,51,0,0,1
2846,60,0,1,1
2847,54,0,0,5
2848,40,1,0,7
2849,20,0,0,2
2850,64,1,0,1
2851,23,0,0,5
2852,31,1,0,2
2853,18,1,0,8
2854,42,1,0,4
2855,67,0,0,4
2856,26,1,0,3
2857,52,1,0,6
2858,30,0,0,9
2859,44,0,0,4
2860,25,1,0,4
2861,47,0,1,9
2862,66,0,1,2
2863,25,0,0,2
2864,68,0,0,8
2865,59,1,1,7
2866,50,1,0,4
2867,38,1,0,9
2868,32,1,0,3
2869,32,1,1,8
2870,56,1,0,9
2871,44,0,0,4
2872,32,1,1,4
2873,62,1,1,1
2874,38,0,0,8
2875,38,1,0,2
2876,30,0,1,4
2877,41,1,0,5
2878,59,0,1,8
2879,69,0,0,4
2880,52,1,0,9
2881,18,0,0,1
2882,28,1,1,2
2883,27,0,0,6
2884,33,1,0,4
2885,34,1,0,3
2886,40,1,0,2
2887,47,1,0,8
2888,57,0,0,9
2889,28,0,0,8
2890,46,0,0,4
2891,68,1,0,1
2892,47,0,0,4
2893,64,1,0,6
2894,52,1,0,9
2895,61,1,0,9
2896,46,1,1,8
2897,58,1,0,7
2898,33,1,1,3
2899,18,0,0,9
2900,39,0,0,8
2901,27,0,1,6
2902,37,1,0,9
2903,22,1,0,9
2904,55,1,1,8
2905,50,0,0,8
2906,45,1,0,7
2907,20,0,0,9
2908,41,0,0,3
2909,65,1,0,4
2910,57,1,1,7
2911,44,0,0,8
2912,50,1,1,4
2913,31,0,0,8
2914,46,1,0,5
2915,60,0,0,9
2916,55,0,0,7
2917,29,1,0,2
2918,24,0,0,1
2919,26,0,1,3
2920,24,0,0,5
2921,66,0,0,4
2922,36,1,1,1
2923,59,0,0,6
2924,39,0,1,7
2925,32,0,1,8
2926,61,0,0,8
2927,42,1,1,3
2928,33,1,0,9
2929,23,1,0,6
2930,47,1,1,4
2931,51,1,0,4
2932,66,0,0,4
2933,41,1,1,9
2934,30,1,1,9
2935,50,1,1,9
2936,62,1,0,1
2937,26,0,0,7
2938,33,0,1,2
2939,44,1,0,8
2940,57,1,1,5
2941,44,1,0,3
2942,48,1,0,1
2943,20,1,0,5
2944,56,0,0,8
2945,58,1,1,9
2946,61,1,0,2
2947,57,0,0,3
2948,43,0,0,2
2949,22,0,0,5
2950,58,1,0,6
2951,43,0,1,8
2952,32,1,0,3
2953,54,1,0,3
2954,18,1,0,2
2955,38,0,0,2
2956,45,0,0,5
2957,38,0,0,1
2958,34,1,0,1
2959,40,1,0,3
2960,57,1,0,7
2961,42,1,0,6
2962,45,1,0,1
2963,23,1,0,1
2964,55,0,0,9
2965,26,1,0,9
2966,49,0,0,8
2967,64,0,0,6
2968,49,1,0,9
2969,69,1,1,7
2970,37,0,0,3
2971,24,1,0,6
2972,42,0,0,4
2973,61,1,0,3
2974,52,0,0,6
2975,66,1,0,8
2976,38,0,0,1
2977,21,1,0,3
2978,40,0,0,9
2979,36,0,0,9
2980,52,1,0,3
2981,39,1,0,3
2982,26,0,0,5
2983,42,0,0,4
2984,25,1,1,8
2985,59,0,1,5
2986,39,0,1,9
2987,35,1,1,3
2988,68,1,1,6
2989,55,1,1,5
2990,58,0,0,5
2991,36,0,0,5
2992,23,1,0,8
2993,30,1,0,6
2994,51,0,0,9
2995,56,0,1,6
2996,21,1,1,1
2997,45,0,0,6
2998,51,0,0,8
2999,22,0,0,8
3000,55,0,0,7
3001,67,0,0,2
3002,23,1,1,7
3003,58,0,0,4
3004,25,1,0,2
3005,62,1,1,3
3006,35,1,0,9
3007,22,0,0,5
3008,34,1,0,5
3009,63,1,1,7
3010,68,0,1,1
3011,49,0,1,6
3012,60,0,0,9
3013,29,0,0,5
3014,21,1,1,7
3015,41,0,1,3
3016,52,1,0,7
3017,18,0,1,1
3018,19,0,0,7
3019,37,0,0,7
3020,51,1,0,2
3021,54,1,0,5
3022,35,1,0,8
3023,68,0,1,9
3024,21,0,0,5
3025,19,0,0,7
3026,24,1,0,2
3027,40,0,0,7
3028,59,1,0,5
3029,58,1,0,2
3030,64,1,1,2
3031,52,0,0,7
3032,59,1,0,2
3033,55,0,0,7
3034,32,0,1,1
3035,38,1,0,5
3036,67,0,0,3
3037,38,1,0,6
3038,26,0,0,2
3039,23,0,1,1
3040,42,1,0,2
3041,57,1,0,5
3042,61,1,0,4
3043,36,1,0,5
3044,24,1,0,6
3045,57,1,0,6
3046,32,1,0,5
3047,32,1,0,8
3048,49,1,0,7
3049,59,1,1,3
3050,52,0,0,1
3051,44,1,0,1
3052,69,0,0,3
3053,64,0,0,4
3054,40,1,1,5
3055,25,0,1,2
3056,54,0,0,8
3057,28,1,1,2
3058,26,0,0,3
3059,37,0,0,3
3060,60,1,0,4
3061,33,0,1,4
3062,36,0,0,1
3063,31,1,1,8
3064,50,1,0,6
3065,25,1,1,7
3066,56,0,0,7
3067,65,0,0,1
3068,55,1,1,2
3069,55,0,0,3
3070,62,1,1,4
3071,27,1,1,4
3072,35,1,0,6
3073,23,0,1,9
3074,31,1,0,5
3075,49,0,0,3
3076,36,1,1,7
3077,64,1,0,9
3078,42,0,0,8
3079,66,0,1,4
3080,53,0,0,5
3081,59,1,0,9
3082,65,0,1,7
3083,51,1,0,5
3084,27,0,0,3
3085,30,0,0,8
3086,67,1,0,1
3087,40,0,0,9
3088,34,1,0,6
3089,68,1,1,8
3090,40,1,0,8
3091,19,0,0,8
3092,44,0,0,1
3093,22,0,1,6
3094,68,1,0,5
3095,49,0,0,9
3096,68,1,1,7
3097,43,1,0,9
3098,34,1,1,1
3099,19,0,1,9
3100,41,1,0,4
3101,27,1,0,3
3102,59,0,1,4
3103,49,1,0,1
3104,49,1,0,4
3105,43,1,1,5
3106,45,0,0,1
3107,45,1,0,8
3108,27,0,0,2
3109,28,1,0,3
3110,24,0,0,5
3111,60,1,0,1
3112,65,1,1,7
3113,52,1,0,8
3114,45,1,1,8
3115,32,1,1,2
3116,41,1,0,8
3117,64,0,1,1
3118,30,0,1,2
3119,43,0,0,3
3120,42,1,0,5
3121,27,1,1,5
3122,58,1,1,6
3123,22,0,0,6
3124,43,1,1,7
3125,25,0,0,6
3126,57,1,0,4
3127,18,0,1,5
3128,68,0,0,1
3129,23,1,0,4
3130,51,1,1,9
3131,60,0,1,9
3132,31,0,0,8
3133,31,1,0,6
3134,56,0,0,3
3135,28,0,0,5
3136,66,0,0,6
3137,27,1,1,9
3138,36,1,1,9
3139,55,1,0,9
3140,38,1,1,6
3141,59,0,1,4
3142,66,1,0,3
3143,62,1,1,2
3144,29,1,0,7
3145,30,0,0,4
3146,41,1,0,5
3147,47,0,0,7
3148,65,0,0,2
3149,24,1,0,8
3150,33,1,1,9
3151,52,1,1,8
3152,22,1,0,6
3153,49,1,1,5
3154,21,1,1,3
3155,37,0,0,6
3156,37,0,0,3
3157,22,0,0,4
3158,35,0,0,9
3159,38,1,1,6
3160,43,1,0,5
3161,51,1,1,6
3162,45,0,0,6
3163,60,1,1,8
3164,60,0,0,8
3165,35,1,0,1
3166,35,0,0,4
3167,39,0,0,1
3168,18,1,0,5
3169,39,0,0,6
3170,68,1,0,5
3171,35,0,1,2
3172,30,0,1,7
3173,27,1,1,1
3174,50,0,0,4
3175,68,0,0,3
3176,59,1,0,1
3177,50,1,0,3
3178,35,0,0,4
3179,52,1,0,8
3180,36,0,1,9
3181,57,0,1,6
3182,67,1,0,6
3183,46,1,0,2
3184,26,1,0,5
3185,33,1,1,2
3186,41,0,1,2
3187,66,0,1,5
3188,62,1,0,8
3189,37,0,1,1
3190,65,1,1,2
3191,49,0,1,8
3192,21,0,0,1
3193,48,1,0,7
3194,47,0,1,2
3195,64,0,1,3
3196,55,1,0,1
3197,49,1,0,8
3198,50,1,1,9
3199,32,1,0,4
3200,18,0,0,4
3201,42,0,0,1
3202,57,0,0,2
3203,25,0,0,8
3204,66,0,1,5
3205,65,0,1,8
3206,54,1,0,2
3207,48,0,0,8
3208,52,1,0,4
3209,42,1,0,5
3210,28,1,0,5
3211,46,1,1,8
3212,34,0,1,6
3213,27,1,0,8
3214,31,0,0,1
3215,20,0,0,9
3216,58,1,0,6
3217,68,0,0,4
3218,57,1,1,7
3219,30,1,0,1
3220,30,1,1,9
3221,62,1,0,8
3222,63,1,0,4
3223,26,0,0,6
3224,32,1,0,8
3225,43,1,1,5
3226,49,0,1,3
3227,59,1,1,1
3228,43,1,1,1
3229,36,0,1,9
3230,34,1,0,3
3231,20,1,1,4
3232,50,1,1,3
3233,65,1,0,1
3234,20,0,0,6
3235,39,0,0,2
3236,45,1,0,3
3237,35,0,0,7
3238,61,1,1,7
3239,57,1,0,2
3240,45,1,1,9
3241,42,0,0,8
3242,67,1,1,1
3243,54,0,0,2
3244,60,1,1,7
3245,38,0,0,5
3246,64,0,0,1
3247,27,1,1,8
3248,59,0,0,4
3249,67,0,0,3
3250,22,1,0,5
3251,18,0,0,7
3252,67,1,0,5
3253,67,1,1,8
3254,28,0,0,8
3255,41,1,0,3
3256,55,0,0,4
3257,18,0,1,7
3258,63,0,1,4
3259,27,1,0,6
3260,22,0,0,3
3261,21,0,0,7
3262,67,0,0,5
3263,60,1,1,2
3264,37,1,1,7
3265,51,0,0,9
3266,26,0,1,9
3267,40,0,0,1
3268,54,0,1,9
3269,68,1,0,7
3270,39,1,0,7
3271,49,0,1,6
3272,39,1,0,6
3273,28,1,0,5
3274,38,1,0,7
3275,62,1,1,8
3276,30,1,1,1
3277,66,0,0,2
3278,57,1,0,7
3279,44,1,1,5
3280,63,0,0,7
3281,20,1,0,8
3282,64,1,0,6
3283,38,0,0,8
3284,41,1,0,9
3285,47,1,0,3
3286,55,0,0,9
3287,33,1,0,6
3288,22,1,0,7
3289,58,0,1,4
3290,42,0,0,6
3291,52,0,1,3
3292,54,0,0,5
3293,24,0,0,7
3294,61,0,0,4
3295,45,1,0,5
3296,21,0,0,3
3297,63,1,1,2
3298,26,1,1,3
3299,42,0,1,7
3300,51,0,1,1
3301,67,0,0,8
3302,58,1,0,5
3303,38,1,0,3
3304,66,1,1,6
3305,55,0,0,4
3306,46,1,0,3
3307,19,0,1,6
3308,30,0,0,3
3309,58,1,0,9
3310,47,0,1,5
3311,30,1,1,9
3312,48,1,1,4
3313,39,0,0,6
3314,33,1,1,1
3315,31,0,0,5
3316,48,0,0,8
3317,68,1,0,5
3318,48,0,0,4
3319,60,0,1,4
3320,61,1,0,7
3321,30,0,0,7
3322,27,1,1,3
3323,62,0,0,1
3324,61,1,0,6
3325,39,0,1,7
3326,58,1,1,5
3327,36,0,1,6
3328,65,0,1,6
3329,54,0,1,8
3330,57,0,0,5
3331,19,0,0,2
3332,20,1,0,7
3333,42,1,0,8
3334,28,0,0,6
3335,24,0,0,8
3336,55,1,1,3
3337,29,0,0,5
3338,62,0,0,9
3339,61,1,0,2
3340,49,1,0,8
3341,37,1,0,8
3342,69,1,1,9
3343,62,0,0,8
3344,65,0,1,5
3345,27,1,0,1
3346,19,0,0,5
3347,59,0,0,4
3348,67,0,0,7
3349,23,1,0,2
3350,20,1,0,1
3351,26,1,0,4
3352,45,1,1,2
3353,33,1,0,8
3354,66,0,0,9
3355,49,1,0,9
3356,38,1,0,5
3357,32,0,0,3
3358,23,0,1,6
3359,61,1,1,4
3360,68,1,0,9
3361,31,0,0,2
3362,66,1,0,5
3363,64,0,1,4
3364,62,1,0,4
3365,26,1,0,5
3366,57,0,1,9
3367,57,0,1,5
3368,53,1,1,4
3369,28,0,0,7
3370,56,0,0,4
3371,27,1,0,6
3372,62,1,0,4
3373,56,1,0,5
3374,38,1,0,6
3375,18,1,1,1
3376,41,1,1,8
3377,28,0,1,6
3378,42,0,0,2
3379,29,1,0,4
3380,47,1,0,6
3381,23,0,1,9
3382,35,0,1,8
3383,35,1,0,3
3384,59,1,1,3
3385,49,0,0,4
3386,49,0,0,3
3387,31,1,1,5
3388,65,0,1,4
3389,29,0,0,1
3390,59,1,0,4
3391,64,1,1,7
3392,53,1,0,3
3393,69,1,0,4
3394,69,0,0,5
3395,58,1,1,4
3396,31,0,1,6
3397,52,1,0,5
3398,68,1,0,2
3399,25,0,1,3
3400,27,1,0,8
3401,38,0,0,4
3402,58,1,0,6
3403,39,1,0,5
3404,57,1,0,7
3405,53,1,0,7
3406,40,0,0,7
3407,48,1,1,9
3408,63,1,0,1
3409,18,0,1,6
3410,32,0,0,6
3411,20,0,0,8
3412,66,0,0,6
3413,18,0,1,4
3414,67,0,1,5
3415,29,0,0,5
3416,32,0,0,7
3417,37,0,0,4
3418,60,0,0,3
3419,31,0,0,6
3420,30,0,0,3
3421,32,0,0,1
3422,35,1,0,7
3423,30,1,0,7
3424,52,0,0,9
3425,50,1,1,6
3426,34,0,1,5
3427,35,0,1,9
3428,18,1,1,3
3429,57,0,0,9
3430,63,1,1,9
3431,55,0,0,1
3432,47,0,0,1
3433,39,0,0,2
3434,28,1,0,6
3435,61,1,1,5
3436,53,1,1,2
3437,50,1,0,4
3438,21,1,1,7
3439,50,1,0,2
3440,18,1,0,5
3441,21,0,0,4
3442,54,1,1,8
3443,55,0,0,9
3444,60,0,0,2
3445,33,1,1,2
3446,29,1,0,9
3447,48,1,0,3
3448,32,0,0,1
3449,65,1,0,8
3450,20,0,1,7
3451,20,1,1,2
3452,45,1,1,3
3453,58,0,0,6
3454,50,0,1,3
3455,64,0,0,1
3456,58,0,0,9
3457,33,0,1,7
3458,68,1,0,3
3459,31,0,0,9
3460,40,1,1,9
3461,45,1,0,3
3462,40,1,1,8
3463,49,0,1,5
3464,20,0,0,1
3465,51,0,0,5
3466,18,1,1,9
3467,31,1,0,5
3468,56,1,0,2
3469,64,1,0,6
3470,20,1,0,2
3471,63,1,0,7
3472,19,0,0,3
3473,40,0,0,4
3474,54,1,1,5
3475,30,1,1,5
3476,26,1,1,4
3477,58,0,0,1
3478,35,1,0,8
3479,40,1,0,1
3480,49,1,0,8
3481,66,1,0,3
3482,61,0,1,5
3483,38,1,0,6
3484,38,0,1,7
3485,38,1,1,7
3486,33,1,0,1
3487,53,1,0,7
3488,59,1,1,9
3489,22,0,1,3
3490,35,0,0,4
3491,29,0,0,4
3492,56,1,0,2
3493,25,0,0,4
3494,64,1,1,9
3495,40,0,0,9
3496,59,0,1,6
3497,52,1,1,7
3498,40,1,0,3
3499,53,0,1,6
3500,68,0,1,1
3501,58,1,0,6
3502,39,1,0,4
3503,47,0,1,7
3504,42,1,0,3
3505,18,1,0,5
3506,62,1,1,2
3507,68,0,0,1
3508,41,1,0,9
3509,38,0,0,9
3510,22,1,0,6
3511,51,0,0,2
3512,59,0,0,2
3513,36,1,0,9
3514,23,0,0,8
3515,40,0,1,5
3516,22,0,0,4
3517,44,0,0,6
3518,61,1,0,6
3519,22,1,0,9
3520,20,0,0,2
3521,67,0,1,8
3522,22,1,1,8
3523,53,1,1,5
3524,42,1,0,8
3525,39,0,0,1
3526,67,1,0,3
3527,65,1,0,4
3528,51,0,0,2
3529,26,1,0,3
3530,50,0,0,5
3531,33,1,0,2
3532,50,0,0,4
3533,32,1,0,3
3534,39,0,0,9
3535,68,1,1,7
3536,42,1,0,9
3537,65,1,1,5
3538,26,1,1,7
3539,29,0,1,1
3540,31,1,0,6
3541,61,0,0,3
3542,23,1,0,6
3543,40,0,0,9
3544,62,1,0,1
3545,29,0,0,9
3546,25,0,0,4
3547,61,1,0,9
3548,65,1,0,3
3549,29,0,0,9
3550,51,1,0,9
3551,54,0,0,2
3552,61,1,1,9
3553,54,0,1,9
3554,41,0,0,4
3555,48,0,0,6
3556,41,1,0,4
3557,37,0,0,5
3558,57,1,1,1
3559,56,0,0,2
3560,65,1,1,4
3561,33,1,1,2
3562,28,1,1,6
3563,26,1,1,4
3564,38,0,0,9
3565,21,0,0,9
3566,59,0,1,6
3567,43,0,0,4
3568,32,1,1,4
3569,31,1,0,6
3570,66,1,1,9
3571,26,1,1,9
3572,50,1,0,9
3573,33,1,1,9
3574,66,0,0,1
3575,23,1,1,2
3576,64,0,0,6
3577,45,0,1,2
3578,61,1,0,4
3579,49,1,0,6
3580,23,1,1,8
3581,29,0,1,7
3582,40,1,1,2
3583,53,1,0,7
3584,57,1,0,4
3585,34,1,1,3
3586,68,0,0,4
3587,44,1,1,9
3588,69,1,0,2
3589,36,1,1,5
3590,42,1,1,3
3591,19,1,1,8
3592,66,0,1,7
3593,42,1,0,2
3594,49,0,0,3
3595,42,1,1,9
3596,60,0,1,2
3597,44,1,1,8
3598,60,1,0,4
3599,30,1,0,5
3600,22,1,0,1
3601,46,1,0,5
3602,47,0,1,2
3603,38,1,0,6
3604,53,0,1,7
3605,31,1,1,6
3606,47,1,1,4
3607,24,1,1,8
3608,28,0,0,2
3609,36,0,1,7
3610,46,0,0,8
3611,42,1,0,8
3612,27,0,0,2
3613,20,0,1,7
3614,24,0,0,9
3615,62,1,1,1
3616,54,1,1,3
3617,69,1,0,5
3618,57,0,0,6
3619,28,0,0,3
3620,63,0,0,4
3621,58,0,0,6
3622,22,0,0,1
3623,27,1,0,7
3624,31,0,1,3
3625,37,1,0,5
3626,21,1,0,7
3627,63,1,1,2
3628,18,0,0,9
3629,40,0,0,6
3630,21,1,0,1
3631,64,0,0,4
3632,61,1,0,1
3633,27,0,0,9
3634,34,0,0,4
3635,52,0,0,3
3636,44,1,0,8
3637,27,0,1,2
3638,52,0,1,7
3639,47,0,0,5
3640,36,0,0,7
3641,53,1,1,4
3642,50,0,0,8
3643,65,0,0,1
3644,51,1,0,2
3645,32,1,0,5
3646,23,0,1,4
3647,21,0,0,7
3648,30,0,1,8
3649,26,0,0,9
3650,36,0,1,2
3651,39,0,0,4
3652,41,1,0,4
3653,62,0,0,6
3654,34,0,1,4
3655,19,1,0,7
3656,40,1,0,7
3657,62,1,0,8
3658,39,1,1,9
3659,40,0,0,5
3660,30,0,0,3
3661,32,1,0,6
3662,43,1,1,9
3663,52,0,0,3
3664,42,0,0,6
3665,28,0,0,8
3666,21,0,0,6
3667,32,0,0,8
3668,50,0,1,5
3669,68,1,0,5
3670,30,0,1,8
3671,20,1,1,3
3672,34,1,0,1
3673,36,0,1,7
3674,26,0,1,5
3675,26,0,0,9
3676,48,0,0,9
3677,46,0,0,5
3678,65,1,0,9
3679,58,1,0,4
3680,62,0,0,2
3681,41,0,0,6
3682,37,0,0,2
3683,36,1,1,9
3684,19,0,1,8
3685,56,0,1,5
3686,46,1,0,6
3687,36,1,0,6
3688,26,0,0,9
3689,68,1,1,6
3690,47,0,0,1
3691,58,0,0,9
3692,62,0,0,7
3693,68,0,0,4
3694,24,1,0,2
3695,38,0,0,7
3696,30,0,0,3
3697,18,1,1,1
3698,61,0,0,6
3699,44,1,1,5
3700,66,0,0,9
3701,65,1,1,3
3702,49,1,0,1
3703,57,0,0,7
3704,32,1,1,5
3705,48,0,0,4
3706,30,1,0,6
3707,48,0,0,9
3708,64,0,0,6
3709,42,0,0,4
3710,53,1,0,9
3711,52,1,0,2
3712,37,0,1,6
3713,46,1,0,4
3714,20,1,0,5
3715,32,0,0,9
3716,39,0,0,5
3717,54,1,1,1
3718,31,1,1,9
3719,28,0,1,8
3720,65,0,1,3
3721,38,1,1,2
3722,51,0,0,6
3723,26,1,0,4
3724,29,0,1,6
3725,67,0,0,6
3726,62,1,0,6
3727,22,0,0,7
3728,60,0,0,1
3729,23,0,0,9
3730,64,1,1,6
3731,44,1,0,5
3732,37,0,1,5
3733,49,1,0,6
3734,51,1,0,8
3735,20,0,1,5
3736,59,1,0,8
3737,49,1,1,6
3738,49,1,1,1
3739,49,1,0,7
3740,67,1,1,6
3741,23,0,1,1
3742,23,1,0,8
3743,61,1,0,6
3744,37,1,0,9
3745,40,1,0,4
3746,46,0,0,7
3747,46,0,0,3
3748,28,1,1,6
3749,48,0,1,5
3750,66,1,1,7
3751,67,0,0,8
3752,55,0,0,6
3753,60,0,0,4
3754,27,1,0,3
3755,22,0,0,1
3756,61,0,1,9
3757,21,0,0,7
3758,45,1,1,4
3759,45,0,0,4
3760,38,0,1,8
3761,28,1,0,3
3762,38,0,0,7
3763,37,1,1,2
3764,58,0,0,4
3765,27,0,0,2
3766,41,0,0,5
3767,58,1,1,4
3768,51,1,0,9
3769,21,0,1,6
3770,27,0,0,6
3771,40,1,0,1
3772,25,0,1,2
3773,41,0,0,6
3774,37,1,0,9
3775,55,1,1,5
3776,34,1,0,9
3777,38,0,0,4
3778,62,0,0,1
3779,45,1,0,8
3780,68,1,0,8
3781,28,0,0,5
3782,29,1,1,9
3783,23,0,0,6
3784,37,0,1,4
3785,64,0,0,6
3786,29,1,1,9
3787,64,0,0,2
3788,60,1,0,5
3789,50,1,0,5
3790,24,1,0,7
3791,67,0,0,5
3792,29,0,1,8
3793,23,1,1,5
3794,49,0,0,4
3795,26,0,1,4
3796,43,0,0,1
3797,52,1,1,7
3798,43,0,0,8
3799,30,1,1,2
3800,60,0,0,4
3801,38,0,0,5
3802,46,1,0,4
3803,40,1,0,2
3804,18,1,0,9
3805,30,1,0,3
3806,69,1,0,2
3807,44,1,0,8
3808,26,0,0,3
3809,32,0,1,9
3810,60,0,0,9
3811,36,0,0,3
3812,28,1,1,3
3813,34,0,1,9
3814,19,1,0,8
3815,28,0,1,5
3816,63,1,0,1
3817,31,0,1,1
3818,48,1,0,2
3819,25,0,0,3
3820,27,0,0,2
3821,31,0,1,8
3822,34,0,0,1
3823,69,0,0,2
3824,27,0,1,2
3825,67,1,0,5
3826,55,1,0,4
3827,58,1,1,5
3828,53,1,0,3
3829,28,1,0,9
3830,46,1,1,1
3831,46,1,0,3
3832,19,1,0,8
3833,19,1,1,6
3834,30,0,0,3
3835,60,0,0,4
3836,68,0,0,8
3837,67,1,1,1
3838,23,0,0,8
3839,55,1,0,1
3840,57,1,0,5
3841,24,1,0,9
3842,45,1,0,8
3843,54,1,1,1
3844,19,1,0,7
3845,53,1,0,9
3846,22,0,0,2
3847,43,1,0,7
3848,65,1,0,5
3849,47,1,1,3
3850,27,0,1,2
3851,32,0,0,7
3852,21,0,1,6
3853,50,1,0,3
3854,21,0,0,3
3855,27,0,0,9
3856,48,0,0,7
3857,24,1,0,2
3858,26,1,0,6
3859,18,0,0,5
3860,39,0,1,2
3861,49,0,0,7
3862,40,1,0,6
3863,38,0,0,7
3864,33,1,0,1
3865,34,0,1,3
3866,27,1,0,1
3867,58,0,0,5
3868,41,0,0,8
3869,50,1,1,4
3870,57,0,0,2
3871,38,1,0,5
3872,46,0,0,3
3873,63,0,0,2
3874,67,1,0,7
3875,45,0,0,4
3876,42,0,0,4
3877,63,0,1,8
3878,32,1,0,8
3879,45,1,1,3
3880,34,0,0,6
3881,52,1,0,8
3882,20,0,0,4
3883,39,1,0,5
3884,21,1,1,5
3885,29,0,0,3
3886,47,1,0,9
3887,55,1,1,5
3888,21,0,1,3
3889,26,1,0,3
3890,42,1,0,7
3891,42,1,0,9
3892,49,1,1,8
3893,18,1,1,1
3894,68,0,1,9
3895,26,1,0,4
3896,37,1,0,3
3897,51,0,1,4
3898,62,1,1,6
3899,39,0,0,3
3900,51,1,1,9
3901,48,1,0,6
3902,48,1,0,1
